,slack,m0,m1,m2,m3,m4,m5,m6,m7,DE0 onwind,DE1 onwind,DE2 onwind,DE offwind,DE solar,DE ror,DE solar thermal collector,DE central solar thermal collector,DE solar-rooftop,DE load shedding,DE OCGT,DE H2 Electrolysis,DE H2 Fuel Cell,DE Sabatier,DE battery charger,DE battery discharger,DE central heat pump,DE ground heat pump,DE water tanks charger,DE water tanks discharger,DE central water tanks charger,DE central water tanks discharger,DE resistive heater,DE central resistive heater,DE gas boiler,DE central gas boiler,DE central CHP electric,DE central CHP heat,DE BEV charger,DE PHS,DE hydro,DE gas Store,DE H2 Store,DE battery,DE water tank,DE central water tank,DE battery storage,p DE0 onwind,p DE1 onwind,p DE2 onwind,p DE offwind,p DE solar,p DE ror,p DE solar thermal collector,p DE central solar thermal collector,p DE solar-rooftop,p DE load shedding,p0 DE OCGT,p0 DE H2 Electrolysis,p0 DE H2 Fuel Cell,p0 DE Sabatier,p0 DE battery charger,p0 DE battery discharger,p0 DE central heat pump,p0 DE ground heat pump,p0 DE water tanks charger,p0 DE water tanks discharger,p0 DE central water tanks charger,p0 DE central water tanks discharger,p0 DE resistive heater,p0 DE central resistive heater,p0 DE gas boiler,p0 DE central gas boiler,p0 DE central CHP electric,p0 DE central CHP heat,p0 DE BEV charger,p1 DE OCGT,p1 DE H2 Electrolysis,p1 DE H2 Fuel Cell,p1 DE Sabatier,p1 DE battery charger,p1 DE battery discharger,p1 DE central heat pump,p1 DE ground heat pump,p1 DE water tanks charger,p1 DE water tanks discharger,p1 DE central water tanks charger,p1 DE central water tanks discharger,p1 DE resistive heater,p1 DE central resistive heater,p1 DE gas boiler,p1 DE central gas boiler,p1 DE central CHP electric,p1 DE central CHP heat,p1 DE BEV charger,p0 DE PHS,p0 DE hydro,p1 DE PHS,p1 DE hydro,p0 DE gas Store,p0 DE H2 Store,p0 DE battery,p0 DE water tank,p0 DE central water tank,p0 DE battery storage,p1 DE gas Store,p1 DE H2 Store,p1 DE battery,p1 DE water tank,p1 DE central water tank,p1 DE battery storage,Cost [%],Cost [€/a]
19,1.01,1,1,1,-1,1,1,-1,-1,0.000627774,38808.73584,112630.3609,54056.41296,300000,9992.867676,0.002356865,0.193564171,6686.128094,2.54E-06,0.003308394,76735.07789,57531.04808,31066.51683,0.001504785,0.001671983,18101.20457,12808.03438,43792.25907,37804.5655,75702.77844,75708.48105,25049.83984,8977.093014,50432.63244,323621.1672,64824.56687,9723.685031,465300,6800,1267.132324,50494715.88,3005581.503,0.010001064,118239.1035,19514344.56,1057500,0.280696376,28059140.51,113272486.9,85575068.13,107819957.4,4872570.53,0.315922547,27.08623407,2402948.584,0.004129443,0.337940127,88103743.3,21776087.59,48706907.05,1.336947003,1.203252303,25736892.29,21166191.96,7119704.197,5585343.717,28205604.89,19468144.46,7508832.732,5494558.418,12322388.54,0.04472854,14270499.15,2631256.148,60168519.32,-0.13179665,-70482994.64,-12630130.8,-29224144.23,-1.203252303,-1.082927073,-64839043.75,-66511861.55,-6407733.777,-5026809.346,-25385044.4,-17521330.02,-6757949.459,-4945102.576,-11090149.69,-0.040255686,-6678593.604,-8209519.182,-54151667.39,-3283180.211,0,2462366.282,617862.7232,-28860963.76,-35049799,-0.668804743,-6407134.059,-25384603.16,-27159491.61,28860963.76,35049799,0.668804744,5584743.999,19467703.22,27159491.61,1.01,87992321016
20,1.01,1,1,1,-1,1,-1,1,1,2.700575544,51324.85623,112630.3608,54056.36484,299999.1834,9992.867676,9.477391717,52.84061686,8.708530722,0.010916896,2.570690292,75250.62663,50556.52901,30003.13775,7.764047969,8.626719966,16048.10233,12542.54775,43650.15065,37678.51026,96290.12212,66092.78765,234255.0733,48259.53336,45913.60908,1.850517402,53470.49886,8020.574829,465300,6800,1267.132324,47899456.36,3303913.581,53.71552779,117862.9714,13778482.01,1057500,1191.05928,36979082.84,113380393.5,84588799.26,107696725.8,4821719.384,1237.546864,6602.907175,2340.033177,15.4224999,555.304496,84637172.63,20852587.3,46857154.01,6893.233326,6205.133926,22993030.23,20683514.94,9489198.474,7506645.835,34358502.31,26630826.74,9605932.919,14566594.5,12385126.01,170.3164291,13454555.32,2273886.815,60168568.28,-216.5687534,-67709738.11,-12094500.64,-28114292.41,-6203.909994,-5584.620533,-57489007.27,-65207150.95,-8540278.627,-6755981.252,-30922652.08,-23967744.06,-8645339.627,-13109935.05,-11146613.41,-153.2847862,-6296731.89,-7094526.864,-54151711.45,-3277956.913,0,2383846.039,617859.4287,-27503256.49,-34266205.27,-3562.413478,-6855318.426,-27034617.99,-26543939.13,27503257.85,34266205.27,3563.63741,5821685.634,22742792.65,26543895.07,1.010000854,87992395424
21,1.01,1,1,1,-1,1,-1,1,-1,2.141260299,49750.29668,112630.3609,54056.34962,299998.9644,9992.867676,7.270646895,41.49060672,6.411676584,0.009059575,2.095196045,74953.9113,58503.42676,29650.09644,4.578104222,5.086782469,16097.96105,12575.97564,41638.52777,35940.54508,95076.5005,64604.31681,235529.6498,46687.31867,45514.29195,1.5144973,54111.33034,8116.699551,465300,6800,1267.132324,47955761.12,3342546.605,26.27892733,112425.4453,13950828.9,1057500,952.1736663,35961196.48,113517861.7,84099915.02,107753950.5,4841060.464,949.6864099,5171.051095,1752.065532,12.85362113,464.0753579,84300704.58,21817911.31,45622655.67,4003.272864,3604.207983,23145428.71,20681528.5,8307626.931,6540741.193,33001094.39,25351430.91,9405981.772,13960542.22,12308469.17,152.4620574,12789391.35,2275117.758,60168569.82,-180.9893896,-67440563.66,-12654388.56,-27373593.4,-3602.945577,-3243.787184,-57826111.58,-65144130.46,-7476864.238,-5886667.074,-29700984.95,-22816287.82,-8465383.595,-12564488,-11077622.26,-137.2158517,-5985435.153,-7098367.404,-54151712.84,-3210449,0,2368746.19,617858.9122,-27150743.46,-34632002.11,-1799.024734,-6561083.914,-26658411.52,-26733476.94,27150744.88,34632002.11,1800.28714,5624960.869,22308857.49,26733431.49,1.010000881,87992397762
22,1.01,1,1,1,-1,1,-1,-1,1,1.00E-04,47127.073,112630.3609,54056.41295,300000,9992.867676,0.00035097,0.001858599,0.001645052,4.73E-07,0.000739811,74520.4889,51393.71556,31140.39209,0.000322598,0.000358442,16316.91919,12663.40274,43812.95053,37822.42815,80992.89367,73700.42624,36721.28808,23424.65917,50986.95233,317019.1711,62833.38766,9425.008149,465300,6800,1267.132324,48672123.7,2865796.154,0.002347723,118294.9672,20584473.78,1057500,0.044065522,34117474.86,113502448.2,85577863.81,107819991.6,4872588.581,0.047073884,0.228956429,0.486272184,0.00079456,0.073958553,85968244.76,20432234.12,48342361.69,0.283082434,0.254774191,23800961.74,20933138.59,7223881.246,5665517.342,29868328.45,20530770.21,8617471.571,11906044.39,11987762.61,0.007785402,14454637,2563017.323,60168519.32,-0.028843836,-68774595.81,-11850695.79,-29005417.01,-0.254774191,-0.229296772,-59987998.8,-65847270.99,-6501493.121,-5098965.608,-26881495.6,-18477693.19,-7755724.414,-10715439.95,-10788986.35,-0.007006862,-6764770.115,-7996614.047,-54151667.39,-3200416.011,0,2400307.486,617862.7419,-28480585.5,-33141253.45,-0.152248831,-6501316.529,-26881365.53,-27133566.6,28480585.5,33141253.45,0.152248831,5665340.75,20530640.14,27133566.6,1.01,87992321016
23,1.01,1,1,1,-1,1,-1,-1,-1,0.572039373,47244.23278,112630.3609,54056.39615,299999.965,9992.867676,1.827639798,12.48298027,11.20348558,0.002232225,2.219114106,74598.95612,57213.04962,30467.67369,1.262560556,1.402845063,17067.1162,12699.3591,42865.08884,37003.90938,77469.10355,73147.38963,35967.18364,23175.65834,50551.78751,316062.1693,61924.89536,9288.734303,465300,6800,1267.132324,48758656.07,3054433.807,8.249919287,115738.7669,13161557.88,1057500,253.1351151,34129161.25,113411426.5,83193036.93,107789574.3,4858098.535,238.4710393,1564.526997,3100.291073,3.153353319,229.7928869,85609198.78,21341006.28,47146353.45,1132.520195,1019.535628,24049160.11,20982665.17,7446812.584,5836594.011,29781119.12,22658553.58,8510539.552,9766218.482,12006497.81,35.14456003,13749918.4,2531131.223,60168530.02,-89.61922588,-68487359.03,-12377783.64,-28287812.07,-1019.268176,-917.5820653,-60009527.24,-65995384.74,-6702131.326,-5252934.61,-26803007.21,-20392698.22,-7659485.597,-8789596.634,-10805848.03,-31.63010403,-6434961.809,-7897129.415,-54151677.02,-3123387.082,0,2323800.215,617861.7449,-28028233.64,-34117854.09,-558.4611558,-6339747.399,-24909495.8,-27054425.11,28028233.94,34117854.09,558.7286082,5474210.084,20765042.17,27054415.48,1.010000187,87992337276
24,1.01,1,1,1,-1,-1,1,1,1,264.4912279,38054.02182,112630.3221,54056.39575,268750.447,9992.867676,23179.09511,39392.51394,610.1545053,1.830670744,120.8019932,80854.68213,42880.35246,28714.85239,1102.53778,1225.041978,23517.12583,15208.06299,132520.3886,109138.5525,97973.05856,83000.22633,10265.3714,605.3602885,39078.68148,53.48262898,53894.75911,8084.213867,465300,6800,1267.132324,44884759,4681939.276,9190.752667,156169.7977,10993445.54,1057500,117483.2852,27175514.65,113102412.2,91355144.67,96021828.68,4781632.735,3698029.728,6335302.859,186874.1464,1339.621088,34398.69222,86252493.08,21521413.08,47480646.93,923133.2711,830844.9137,25938427.04,22317764.72,18472737.5,15253990.36,35981824.38,29003931.1,3490966.913,318804.9789,11856336.32,11472.93013,14373934.2,2212269.09,60169518.11,-13415.48997,-69001994.47,-12482419.59,-28488388.16,-830819.944,-747760.4224,-63653878.66,-69501796,-16625463.75,-13728591.33,-32383641.95,-26103537.99,-3141870.222,-286924.481,-10670702.69,-10325.63712,-6727001.206,-6902279.56,-54152566.3,-3371481.98,0,2389493.928,612239.1387,-26996642.1,-36261382.52,-634637.0738,-8441508.912,-26476886.21,-25587347.5,26996665.17,36261382.52,634662.0436,7070035.529,23097175.36,25586448.59,1.010017424,87993839018
25,1.01,1,1,1,-1,-1,1,1,-1,188.6423382,36291.81952,112630.335,54056.04236,284020.7497,9992.867676,2912.387177,26688.04086,468.8808027,0.934864019,105.559435,78851.82938,98349.36796,28400.75748,240.9639099,267.7376776,22547.57899,14318.07384,153135.355,133327.0633,89394.64512,80311.71612,13838.32255,1363.054656,40559.32654,46.38060136,52575.7523,7886.362846,465300,6800,1267.132324,47654470.74,4541005.785,1581.864608,117729.876,10632322.26,1057500,81110.92135,25739710.43,112841898,91096745.22,101291689.1,4768538.209,425352.3495,4227610.768,129251.8354,1099.040403,27197.92088,87427293.7,24665356.24,45276546.18,226452.038,203832.5351,26584772.38,22352005.11,20179490.71,17068594.25,37374018.28,30350575.11,5188662.185,726558.3042,13027146.78,8986.932386,11927560.03,2175062.287,60169547.36,-10607.18914,-69941834.96,-14305906.62,-27165927.71,-203806.8342,-183449.2816,-65693159.16,-70266462.68,-18161541.64,-15361734.82,-33636616.46,-27315517.6,-4669795.966,-653902.4738,-11724432.1,-8088.239147,-5582098.095,-6786194.334,-54152592.63,-3571877.266,0,2534939.367,612175.6267,-26823630.62,-38064328.16,-111532.6811,-7288233.001,-25888226.49,-25863895.09,26823656.86,38064328.16,111558.3821,6195285.61,22602185.15,25862969.86,1.010017934,87993883472
26,1.01,1,1,1,-1,-1,1,-1,1,4.54E-05,37916.99652,112630.3609,54056.41296,300000,9992.867676,0.000165577,0.000771003,7413.366752,1.84E-07,0.000266368,77402.01786,52103.61646,32145.13695,0.000157942,0.000175491,18888.54262,13006.84989,45528.09699,39303.06355,77356.76077,75708.4884,24422.72022,7349.985038,50187.48127,319139.5729,65961.66961,9894.250442,465300,6800,1267.132324,50619985.75,2789198.744,0.001187159,122925.8623,17570364.71,1057500,0.01989431,27403670.98,113275218.8,85264743.85,107819996.5,4872591.694,0.022109439,0.095239878,2664360.541,0.000299114,0.026975072,88867034.77,20992313.8,50101314.02,0.142007945,0.127807151,25972625.24,21355559.6,7228172.693,5660348.164,27554478.98,19504448.7,7094709.148,3990682.121,12169042.06,0.003613883,15189232.59,2702513.73,60168519.32,-0.010520278,-71093627.82,-12175542,-30060788.41,-0.127807151,-0.115026435,-65286436.07,-67063549.4,-6505355.423,-5094313.347,-24799031.08,-17554003.83,-6385238.233,-3591613.908,-10952137.85,-0.003252494,-7108560.854,-8431842.839,-54151667.39,-3296834.793,0,2472624.507,617862.7436,-29457929.74,-34478963.5,-0.077666788,-6500702.446,-24798982.56,-27192347.67,29457929.74,34478963.5,0.077666788,5655695.187,19504400.18,27192347.67,1.01,87992321016
27,1.01,1,1,1,-1,-1,1,-1,-1,38.54824246,37085.30931,112630.3554,54056.40876,299999.8051,9992.867676,129.599535,589.7507648,7594.968668,0.205693682,105.27198,77224.209,57500.05475,31185.26215,77.84903735,86.49893039,19041.71448,13026.23571,63532.57285,52134.06224,76460.75549,75390.01982,23660.69534,7108.662075,49823.15152,313746.7374,65843.10794,9876.466191,465300,6800,1267.132324,50702634.88,3019858.013,512.1271914,122597.5091,15210970.1,1057500,17208.50878,26105397.88,112406876.4,89866138.43,107099390.2,4762587.332,16976.49629,70950.11158,2454448.119,306.7497245,11200.58865,88648504.68,22163327.81,48755475.93,76745.64398,69071.07959,26148407.63,21763715.23,17551710.19,14682994.83,33511016.34,25535871.75,7900506.71,4341936.14,12090938.93,1919.964078,14478916.91,2670307.999,60168519.32,-4368.229573,-70918803.75,-12854730.13,-29253285.56,-69071.07958,-62163.97163,-65526367.97,-68594803.44,-15796539.17,-13214695.35,-30159914.7,-22982284.58,-7110456.039,-3907742.526,-10881845.04,-1727.96767,-6776133.116,-8331360.957,-54151667.39,-3613743.912,0,2564821.494,616716.0867,-28868560.21,-35310010.9,-34767.19171,-7336396.666,-24983722.55,-27007227.33,28868559.05,35310010.9,34767.19171,6222852.32,20359679.6,27007227.33,1.01,87992321017
28,1.01,1,1,1,-1,-1,-1,1,1,28.78393677,49110.64808,112630.3596,54056.23226,299991.2865,9992.867676,94.34246823,396.1882836,82.27759975,0.157742895,24.31508352,74668.36801,50730.56547,29251.2611,79.72656297,88.58506997,17133.24248,12700.25694,66744.38716,56013.67722,94234.93261,61917.70955,234279.4305,44083.74392,45585.57775,17.81415515,53843.9895,8076.598424,465300,6800,1267.132324,47860678.87,3448481.305,539.215169,118150.3141,12237436.75,1057500,12977.36331,34714590.11,112594493.6,90334974.88,107081307.9,4745568.202,11636.68246,45850.8899,23055.08962,169.3262535,5386.182132,85175179.57,21456638.34,46683549.99,70825.93398,63760.35925,23702919.55,21265420.42,22198630.61,18819231.75,44163968.74,35947574.79,10201472.13,14333565.75,12263179.93,1620.479461,13463184.88,2276777.661,60169200.07,-2100.611032,-68140143.65,-12444850.24,-28010129.99,-63743.34058,-57384.32333,-59070190.76,-67299373.22,-19978767.55,-16937308.58,-39747571.86,-32352817.31,-9181324.919,-12900209.17,-11036861.93,-1458.431515,-6300770.526,-7103546.301,-54152280.06,-3521598.22,0,2441020.817,618008.6975,-27372869.88,-34644441.03,-35837.94788,-7369289.185,-27676064.07,-26737645.43,27372889.02,34644441.03,35854.96655,6209753.386,23876067,26737032.76,1.010011876,87993355643
29,1.01,1,1,1,-1,-1,-1,1,-1,50.26152742,47600.93957,112630.3556,54056.39063,299986.5783,9992.867676,155.6803449,796.9135385,148.2936759,0.182979184,40.45035288,74400.30799,58564.20513,28857.01454,88.95087278,98.83430309,17163.91556,12722.41412,95993.88689,80092.37554,94028.93444,64395.61096,234100.6593,42281.39521,45195.28733,26.18506962,54300.75602,8145.113402,465300,6800,1267.132324,47950064.43,3509954.682,526.4385181,114058.4747,12301963.99,1057500,22320.81335,33681313.5,112693665,90659870.23,107062630.5,4737603.256,20043.5511,100500.5854,38769.44782,246.0957189,8949.521879,84870013.38,22436179.56,45459881.98,79818.71006,71856.20413,23817261.43,21319657.71,23499273.14,20032101.65,44125896.9,35895407.43,10304845.74,14004579.72,12198389.12,2645.566075,12790827.59,2275138.93,60169293.93,-3490.313533,-67896010.7,-13012984.14,-27275929.19,-71836.83905,-64670.58371,-59324792.18,-67465412.93,-21149345.82,-18028891.48,-39713307.21,-32305866.69,-9274361.162,-12604121.74,-10978550.2,-2381.009467,-5986107.314,-7098433.46,-54152364.53,-3512587.941,0,2428543.543,617193.3718,-27000030.85,-35267516.34,-36429.94207,-7253954.028,-27508255.07,-26690113.75,27000052.39,35267516.34,36449.30715,6136709.851,23690355.29,26689416.61,1.010013513,87993498289
30,1.01,1,1,1,-1,-1,-1,-1,1,0.294587703,47338.92829,112630.361,54056.41042,299999.9754,9992.867676,0.935668478,4.927663138,4.601210935,0.001360825,1.118027614,74589.85818,51376.7076,31197.02548,1.011235093,1.123594548,17755.75126,12782.15385,43783.43064,37796.66189,78298.80307,73510.64073,35390.36786,21353.38888,50649.33335,316149.3011,63168.18994,9475.228491,465300,6800,1267.132324,48802360.15,2864445.169,6.934752782,118216.6087,11957028.58,1057500,134.0311562,34185878.89,113211767.6,82760000.28,107805464.8,4863968.425,121.1727794,595.2990566,1329.135506,2.012697107,118.7748431,86248155.11,20440699.34,48557825.49,897.8421927,808.3387587,24400076.08,21057476.05,7267338.326,5682799.738,29402573.64,22669738.43,8292946.09,8250926.008,11950450.67,19.63475495,14593677.52,2590429.014,60168530.55,-46.32218882,-68998524.09,-11855605.61,-29134695.3,-808.0579734,-727.5048828,-60800653.25,-66200719.8,-6540604.493,-5114519.764,-26462316.28,-20402764.59,-7463651.481,-7425833.407,-10755405.6,-17.67127946,-6829841.081,-8082138.524,-54151677.5,-3101674.765,0,2317280.438,617874.8421,-28617863.18,-33363628.38,-457.8502408,-6361866.89,-24490494.55,-27007984.52,28617863.5,33363628.38,458.131026,5504062.135,20697916.69,27007974.42,1.010000196,87992338086
31,1.01,1,1,1,-1,-1,-1,-1,-1,0.788665131,45951.23453,112630.3609,54056.41271,299999.9572,9992.867676,2.274775046,12.55434313,19.34315884,0.002921298,2.622642691,74657.21428,57329.15601,30343.88852,1.654013125,1.837792361,17891.43769,12754.25022,42854.03746,36994.30383,77256.98558,73393.09542,34756.91373,19651.05951,50682.68425,318069.8626,62332.05524,9349.808286,465300,6800,1267.132324,48758012.12,3067451.639,10.80441024,115710.5703,11979620.89,1057500,353.5235613,33107579.63,113239207,83383711.53,107767153.3,4844935.315,295.6304719,1583.616747,5352.563836,4.07991021,274.9292336,85866070.6,21457332.97,47235524.87,1484.982107,1337.003375,24631861.18,21063532.3,7804383.967,6123629.38,30560141.48,23700024.57,8313132.554,8058807.669,12037654.57,43.19641801,13768404.81,2534938.009,60168540.1,-107.2224011,-68692856.48,-12445253.12,-28341314.92,-1336.483896,-1203.303037,-61376002.1,-66244204.32,-7023945.571,-5511266.442,-27504127.33,-21330022.11,-7481819.299,-7252926.902,-10833889.11,-38.87677621,-6443613.453,-7909006.588,-54151686.09,-3148842.074,0,2325188.714,617873.5388,-28063156.63,-34265418.4,-726.1444687,-6401367.534,-24679678.93,-26947203.55,28063157.22,34265418.4,726.6639474,5501051.344,20875576.17,26947184.85,1.010000362,87992352597
32,1.01,1,1,-1,1,1,1,1,1,217.8502388,40601.63135,112630.3237,54056.10463,267260.5831,9992.867676,16669.71455,50006.8796,537.7847112,1.987789214,96.87057654,74605.39027,35543.17701,28945.06803,15100.10546,16777.89496,19921.30603,14206.97351,140132.072,117916.4691,94707.57861,82165.58697,13316.85551,7919.616593,39977.91808,50.19920374,55147.60126,8272.140189,465300,6800,1267.132324,47608754.01,4255994.477,100972.9423,143239.9649,10712588.77,1057500,98394.52545,29061509.35,113202031.1,91427911.89,95575765.06,4788206.639,2692145.95,8245496.262,153909.5675,1318.506725,26876.32265,80590143.69,16406779.95,48065398.04,8273701.16,7446355.059,23685732.46,21845814.12,17662720.95,14666200.69,36029951.29,29152609.07,4895807.686,4457990.694,12586788.37,10775.73472,13924590.68,2290230.916,60169479.93,-10481.76583,-64472114.95,-9515932.372,-28839238.82,-7446331.044,-6701719.553,-57690082.93,-68304865.05,-15896448.86,-13199580.62,-32426956.16,-26237348.16,-4406226.917,-4012191.624,-11328109.54,-9698.161245,-6516708.44,-7145520.457,-54152531.94,-2736170.461,0,1920869.856,611945.5571,-27595746.05,-31705393.74,-6747064.74,-7147987.8,-24634851.6,-26118618.37,27595769.25,31705393.74,6747088.755,5917739.633,21360504.51,26117753.83,1.010016758,87993780983
33,1.01,1,1,-1,1,1,1,1,-1,186.2909447,42761.78343,112630.3291,54056.15523,274314.4225,9992.867676,4904.982015,63824.25199,483.2244198,0.825517154,82.32944683,79215.74648,103137.1385,27973.20454,1117.484709,1241.649677,18894.19144,13680.82743,147743.6564,128510.9421,99511.83465,78392.16127,16242.92738,9491.047638,39985.00047,46.95599881,52466.826,7870.0239,465300,6800,1267.132324,47652230.82,4759461.001,3761.085385,113545.1407,10791070.58,1057500,83517.3408,30452482.31,112940435,91169925.14,97902800.64,4779032.093,735491.8347,10359274.89,134469.3622,1050.011874,22309.84735,86868792.39,24323348.59,45171742.58,588152.5836,529359.1377,23000262.04,21847923.66,19683529.04,16681642.67,41355205.65,33830576.1,6435510.152,5416840.948,12981186.91,9608.784527,11917401.23,2172560.005,60169391.82,-8700.840467,-69495033.91,-14107542.18,-27103045.55,-529337.3252,-476423.224,-56196517.76,-68727633.93,-17715176.14,-15013478.4,-37219685.08,-30447518.49,-5791959.137,-4875156.853,-11683068.22,-8647.906074,-5577343.776,-6778387.217,-54152452.64,-3448234.046,0,2461283.985,611722.0725,-26771096.77,-38109505.91,-294816.8132,-6901892.525,-25266555.23,-25845916.19,26771117.99,38109505.91,294838.6258,5868359.054,21877446.25,25845130.93,1.010015221,87993647079
34,1.01,1,1,-1,1,1,1,-1,1,1.020070772,40870.37483,112630.3609,54056.41103,299999.9505,9992.867676,3.559077878,22.25979773,6541.350358,0.003739515,2.644857212,77286.33014,51870.73972,32279.46454,6.128656083,6.80961787,18717.70701,12962.81677,45525.86692,39299.67079,71263.06436,72987.71575,24695.31644,9458.741396,50303.16189,319998.4963,65740.16496,9861.024744,465300,6800,1267.132324,50753930.03,2786443.097,43.13019705,122924.5693,12010724.49,1057500,456.3756214,29359844.49,113092786.1,84706862.41,107740438.3,4831644.866,467.4133118,2814.167448,2265302.808,5.547827889,290.3381611,88873468.48,20890298.31,50208478.5,5221.901375,4700.484417,25433527.26,21386672.29,8523881.366,6685702.247,29147395.84,22498128.61,7336274.819,4849618.629,12164587.3,57.99262189,15238886.88,2721265.474,60168550.25,-113.2318828,-71098774.78,-12116373.02,-30125087.1,-4699.711238,-4230.435975,-63350657.63,-67222608.92,-7671493.229,-6017132.022,-26232656.25,-20248315.75,-6602647.337,-4364656.766,-10948128.57,-52.19335971,-7131799.061,-8490348.28,-54151695.23,-3333209.261,0,2448094.409,617884.7348,-29523272.28,-34346699.66,-2965.536209,-6705889.661,-23557083.25,-26921642.59,29523273.16,34346699.66,2966.309388,5720098.679,19822555.61,26921614.75,1.01000054,87992368021
